"Label (Grouping)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone, not Hispanic or Latino","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over","FAMILIES","FAMILIES!!Families","FAMILIES!!Families!!With own children of householder under 18 years","FAMILIES!!Families!!With no own children of householder under 18 years","FAMILIES!!Families!!Married-couple families","FAMILIES!!Families!!Married-couple families!!With own children under 18 years","FAMILIES!!Families!!Female householder, no spouse present","FAMILIES!!Families!!Female householder, no spouse present!!With own children under 18 years","FAMILIES!!Families!!Male householder, no spouse present","FAMILIES!!Families!!Male householder, no spouse present!!With own children under 18 years","FAMILY INCOME BY FAMILY SIZE","FAMILY INCOME BY FAMILY SIZE!!2-person families","FAMILY INCOME BY FAMILY SIZE!!3-person families","FAMILY INCOME BY FAMILY SIZE!!4-person families","FAMILY INCOME BY FAMILY SIZE!!5-person families","FAMILY INCOME BY FAMILY SIZE!!6-person families","FAMILY INCOME BY FAMILY SIZE!!7-or-more person families","FAMILY INCOME BY NUMBER OF EARNERS","FAMILY INCOME BY NUMBER OF EARNERS!!No earners","FAMILY INCOME BY NUMBER OF EARNERS!!1 earner","FAMILY INCOME BY NUMBER OF EARNERS!!2 earners","FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners","NONFAMILY HOUSEHOLDS","NONFAMILY HOUSEHOLDS!!Nonfamily households","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone"
"        Margin of Error","","±728","","±751","±9,460","±11,412","±7,921","**","±4,027","±5,516","±2,776","±819","","±3,422","±1,696","±1,328","±759","","±684","±1,909","±1,044","±852","±1,763","±1,549","±2,247","±3,331","±2,102","","±897","±1,516","±2,383","±4,366","±4,881","±5,774","","±1,258","±1,480","±1,086","±2,521","","±868","±1,124","±733","±2,427","±1,214","±1,193","±1,756"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,231,874","","2,308,716","428,807","6,524","268,946","860","162,723","55,298","529,248","1,977,442","","54,501","972,460","1,355,309","849,604","","2,228,108","957,060","1,271,048","1,656,145","697,173","414,568","196,932","157,395","62,955","","924,415","537,378","472,418","193,344","63,788","36,765","","265,796","674,957","956,696","330,659","","1,003,766","562,703","491,752","70,951","441,063","347,701","93,362"
"        Margin of Error","","±7,167","","±6,810","±3,010","±482","±1,928","±220","±2,939","±1,595","±2,449","±5,516","","±1,610","±4,446","±3,963","±3,672","","±7,946","±6,235","±5,030","±9,349","±6,546","±4,227","±2,968","±3,037","±2,057","","±5,688","±4,961","±5,256","±2,769","±1,893","±1,198","","±3,280","±5,279","±6,896","±3,561","","±5,518","±4,219","±4,361","±1,820","±4,373","±3,748","±2,019"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,231,874","","71.4%","13.3%","0.2%","8.3%","0.0%","5.0%","1.7%","16.4%","61.2%","","1.7%","30.1%","41.9%","26.3%","","2,228,108","43.0%","57.0%","74.3%","31.3%","18.6%","8.8%","7.1%","2.8%","","41.5%","24.1%","21.2%","8.7%","2.9%","1.7%","","11.9%","30.3%","42.9%","14.8%","","1,003,766","56.1%","49.0%","7.1%","43.9%","34.6%","9.3%"
"        Margin of Error","","±7,167","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±7,946","±0.2","±0.2","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.1","","±5,518","±0.3","±0.3","±0.2","±0.3","±0.3","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","82,545","","88,810","53,247","61,204","121,111","47,188","49,881","73,147","57,068","94,462","","39,363","89,785","101,498","54,430","","102,260","104,319","101,023","121,984","133,609","49,573","33,541","67,226","51,819","","84,192","105,583","128,786","121,033","117,097","111,919","","45,238","69,400","127,446","150,222","","45,065","38,099","33,414","88,207","54,372","46,457","95,288"
"        Margin of Error","","±400","","±440","±650","±8,764","±1,510","±19,336","±1,281","±2,824","±743","±451","","±1,728","±785","±554","±457","","±506","±908","±575","±617","±974","±672","±1,076","±1,635","±1,563","","±593","±1,032","±1,118","±1,722","±3,579","±3,987","","±774","±782","±737","±1,338","","±493","±451","±468","±2,205","±548","±745","±1,857"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","780,249","","618,068","15,916","56,422","10,292","448","61,562","17,541","330,703","362,325","","32,935","236,484","291,019","219,811","","493,262","201,346","291,916","339,525","121,182","107,863","57,901","45,874","22,263","","245,608","106,083","77,565","38,722","16,001","9,283","","91,950","183,299","176,946","41,067","","286,987","147,809","127,115","20,694","139,178","112,994","26,184"
"        Margin of Error","","±3,071","","±3,092","±706","±1,049","±556","±121","±1,707","±963","±2,387","±1,975","","±1,253","±2,260","±2,027","±1,622","","±3,450","±2,524","±2,632","±3,414","±2,440","±2,206","±1,669","±1,646","±1,044","","±3,079","±2,209","±2,170","±1,253","±986","±747","","±1,809","±2,535","±2,688","±1,395","","±2,718","±1,825","±1,701","±1,023","±2,298","±2,079","±1,072"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","780,249","","79.2%","2.0%","7.2%","1.3%","0.1%","7.9%","2.2%","42.4%","46.4%","","4.2%","30.3%","37.3%","28.2%","","493,262","40.8%","59.2%","68.8%","24.6%","21.9%","11.7%","9.3%","4.5%","","49.8%","21.5%","15.7%","7.9%","3.2%","1.9%","","18.6%","37.2%","35.9%","8.3%","","286,987","51.5%","44.3%","7.2%","48.5%","39.4%","9.1%"
"        Margin of Error","","±3,071","","±0.3","±0.1","±0.1","±0.1","±0.1","±0.2","±0.1","±0.2","±0.2","","±0.2","±0.2","±0.3","±0.2","","±3,450","±0.4","±0.4","±0.5","±0.5","±0.4","±0.3","±0.3","±0.2","","±0.5","±0.4","±0.4","±0.3","±0.2","±0.2","","±0.4","±0.5","±0.5","±0.3","","±2,718","±0.5","±0.5","±0.4","±0.5","±0.5","±0.4"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","49,754","","52,444","40,528","35,349","65,144","49,767","37,490","50,133","42,421","59,815","","27,300","52,704","57,485","41,843","","61,102","53,777","65,591","76,160","78,803","31,664","24,293","43,899","38,320","","58,512","59,417","67,949","64,692","64,298","64,418","","34,958","46,179","83,639","103,549","","30,714","27,949","25,055","52,711","33,910","29,852","58,366"
"        Margin of Error","","±430","","±532","±3,618","±1,237","±5,630","±29,918","±998","±3,520","±612","±718","","±1,144","±870","±951","±633","","±705","±832","±908","±692","±1,394","±666","±952","±2,157","±1,824","","±885","±1,815","±2,112","±1,892","±5,154","±6,201","","±1,004","±887","±1,068","±2,725","","±523","±738","±579","±2,874","±1,158","±969","±2,460"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","7,343,234","","5,025,821","1,091,282","28,195","526,705","2,750","510,187","158,294","1,134,496","4,534,313","","193,347","2,306,974","2,903,315","1,939,598","","4,632,289","1,904,831","2,727,458","3,235,721","1,280,629","1,030,818","481,204","365,750","142,998","","2,022,672","1,084,156","887,832","388,420","147,197","102,012","","639,982","1,473,449","1,895,931","622,927","","2,710,945","1,496,026","1,261,881","234,145","1,214,919","933,955","280,964"
"        Margin of Error","","±14,943","","±13,242","±4,623","±1,150","±3,358","±463","±5,963","±3,712","±4,851","±9,575","","±3,408","±8,259","±6,132","±6,907","","±15,493","±12,023","±7,650","±17,794","±12,231","±6,355","±3,983","±4,089","±2,430","","±8,589","±9,114","±8,376","±3,571","±2,796","±2,294","","±4,649","±7,333","±11,930","±5,679","","±9,379","±7,087","±6,233","±3,408","±8,100","±6,619","±4,023"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","7,343,234","","68.4%","14.9%","0.4%","7.2%","0.0%","6.9%","2.2%","15.4%","61.7%","","2.6%","31.4%","39.5%","26.4%","","4,632,289","41.1%","58.9%","69.9%","27.6%","22.3%","10.4%","7.9%","3.1%","","43.7%","23.4%","19.2%","8.4%","3.2%","2.2%","","13.8%","31.8%","40.9%","13.4%","","2,710,945","55.2%","46.5%","8.6%","44.8%","34.5%","10.4%"
"        Margin of Error","","±14,943","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±15,493","±0.2","±0.2","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.1","","±9,379","±0.2","±0.2","±0.1","±0.2","±0.2","±0.1"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","68,486","","76,737","48,557","41,509","76,341","54,593","42,907","60,767","49,159","78,782","","34,646","77,409","81,723","46,606","","84,385","79,534","87,047","104,012","110,280","43,506","30,794","59,966","47,095","","72,648","86,401","104,972","99,830","92,372","96,029","","35,604","56,463","110,724","135,222","","41,953","36,194","30,733","83,822","49,913","41,010","88,994"
"        Margin of Error","","±313","","±292","±468","±2,166","±803","±13,624","±672","±1,356","±544","±355","","±975","±526","±420","±278","","±435","±830","±369","±451","±756","±386","±335","±817","±953","","±405","±695","±787","±1,358","±2,257","±2,422","","±412","±395","±491","±728","","±220","±340","±241","±1,194","±404","±378","±1,525"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,965,482","","2,854,309","836,021","42,343","90,650","2,321","81,114","58,724","248,304","2,702,764","","154,937","1,278,487","1,518,692","1,013,366","","2,595,395","1,082,923","1,512,472","1,903,991","719,960","515,431","276,250","175,973","86,713","","1,281,874","587,972","452,524","183,065","60,479","29,481","","417,774","879,443","1,068,257","229,921","","1,370,087","751,943","644,413","107,530","618,144","486,537","131,607"
"        Margin of Error","","±10,327","","±7,736","±3,955","±977","±1,329","±394","±2,154","±1,887","±2,282","±7,175","","±2,987","±5,236","±4,095","±4,086","","±10,899","±8,884","±6,236","±12,069","±8,826","±4,788","±4,077","±3,210","±2,430","","±7,083","±5,881","±6,097","±3,458","±1,994","±1,326","","±3,742","±5,598","±8,733","±3,109","","±7,122","±5,452","±4,996","±2,132","±5,129","±4,589","±2,990"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,965,482","","72.0%","21.1%","1.1%","2.3%","0.1%","2.0%","1.5%","6.3%","68.2%","","3.9%","32.2%","38.3%","25.6%","","2,595,395","41.7%","58.3%","73.4%","27.7%","19.9%","10.6%","6.8%","3.3%","","49.4%","22.7%","17.4%","7.1%","2.3%","1.1%","","16.1%","33.9%","41.2%","8.9%","","1,370,087","54.9%","47.0%","7.8%","45.1%","35.5%","9.6%"
"        Margin of Error","","±10,327","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±10,899","±0.2","±0.2","±0.2","±0.3","±0.2","±0.2","±0.1","±0.1","","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.2","±0.1","","±7,122","±0.3","±0.3","±0.2","±0.3","±0.3","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","54,602","","60,845","39,108","40,272","84,513","44,740","40,405","49,025","42,397","62,036","","30,936","59,286","65,102","41,750","","68,435","65,541","69,944","83,332","91,329","33,380","26,407","44,233","39,216","","62,245","70,130","84,549","74,688","70,573","69,288","","37,728","48,766","90,127","107,401","","32,906","30,019","26,819","55,447","37,846","32,456","60,401"
"        Margin of Error","","±231","","±303","±332","±1,355","±1,663","±8,179","±899","±2,011","±616","±290","","±492","±548","±499","±325","","±359","±770","±364","±351","±584","±413","±405","±697","±1,047","","±364","±679","±944","±1,365","±2,300","±1,938","","±465","±447","±449","±1,121","","±289","±281","±244","±1,157","±407","±403","±1,041"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","318,322","","285,668","8,557","11,832","4,008","218","2,588","5,451","8,712","280,554","","28,806","113,016","104,522","71,978","","189,400","83,000","106,400","151,907","59,657","24,150","15,514","13,343","7,829","","99,846","35,997","30,664","15,153","5,141","2,599","","21,431","51,238","97,823","18,908","","128,922","59,265","48,156","11,109","69,657","52,773","16,884"
"        Margin of Error","","±1,899","","±1,868","±561","±500","±376","±118","±436","±619","±454","±1,833","","±1,104","±1,354","±946","±734","","±1,912","±1,427","±1,493","±1,879","±1,270","±1,083","±930","±895","±687","","±1,731","±1,328","±1,112","±669","±450","±328","","±631","±1,318","±1,933","±940","","±1,672","±1,399","±1,198","±830","±1,317","±1,275","±962"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","318,322","","89.7%","2.7%","3.7%","1.3%","0.1%","0.8%","1.7%","2.7%","88.1%","","9.0%","35.5%","32.8%","22.6%","","189,400","43.8%","56.2%","80.2%","31.5%","12.8%","8.2%","7.0%","4.1%","","52.7%","19.0%","16.2%","8.0%","2.7%","1.4%","","11.3%","27.1%","51.6%","10.0%","","128,922","46.0%","37.4%","8.6%","54.0%","40.9%","13.1%"
"        Margin of Error","","±1,899","","±0.3","±0.2","±0.2","±0.1","±0.1","±0.1","±0.2","±0.1","±0.3","","±0.3","±0.4","±0.3","±0.2","","±1,912","±0.6","±0.6","±0.6","±0.6","±0.6","±0.5","±0.5","±0.4","","±0.7","±0.7","±0.6","±0.3","±0.2","±0.2","","±0.3","±0.6","±0.8","±0.5","","±1,672","±0.8","±0.8","±0.6","±0.8","±0.9","±0.7"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","64,894","","68,066","37,872","37,746","64,953","-","50,915","60,137","50,466","68,524","","37,389","75,446","81,599","44,019","","86,249","85,871","86,448","96,825","106,020","37,107","30,579","55,058","47,570","","77,525","87,057","104,087","105,916","101,431","79,402","","43,511","56,054","101,054","129,340","","38,642","31,412","27,565","60,040","45,617","40,694","68,189"
"        Margin of Error","","±813","","±864","±3,766","±2,854","±9,926","**","±9,564","±5,767","±5,076","±885","","±2,423","±1,646","±1,583","±954","","±1,041","±2,087","±1,117","±940","±1,609","±1,652","±1,767","±2,144","±4,734","","±1,399","±2,163","±2,205","±4,725","±6,842","±13,285","","±1,356","±2,262","±1,254","±3,267","","±838","±898","±862","±4,105","±1,100","±1,107","±3,859"
"Ohio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","4,676,358","","3,885,062","584,521","9,651","85,813","1,147","34,216","75,948","131,083","3,799,219","","191,019","1,448,688","1,803,468","1,233,183","","2,953,180","1,223,290","1,729,890","2,142,864","783,215","586,382","326,938","223,934","113,137","","1,478,324","639,041","502,797","216,578","74,984","41,456","","454,987","962,466","1,218,770","316,957","","1,723,178","904,425","775,278","129,147","818,753","650,479","168,274"
"        Margin of Error","","±10,659","","±9,165","±3,275","±748","±1,411","±226","±1,407","±2,069","±1,727","±8,844","","±2,450","±5,298","±3,396","±5,525","","±10,233","±7,689","±5,663","±13,165","±8,834","±5,160","±3,561","±3,652","±2,424","","±6,981","±6,041","±5,790","±2,382","±2,031","±1,523","","±3,553","±5,603","±9,262","±3,494","","±8,022","±6,486","±6,052","±2,435","±5,988","±4,962","±3,070"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","4,676,358","","83.1%","12.5%","0.2%","1.8%","0.0%","0.7%","1.6%","2.8%","81.2%","","4.1%","31.0%","38.6%","26.4%","","2,953,180","41.4%","58.6%","72.6%","26.5%","19.9%","11.1%","7.6%","3.8%","","50.1%","21.6%","17.0%","7.3%","2.5%","1.4%","","15.4%","32.6%","41.3%","10.7%","","1,723,178","52.5%","45.0%","7.5%","47.5%","37.7%","9.8%"
"        Margin of Error","","±10,659","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±10,233","±0.2","±0.2","±0.3","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.1","","±8,022","±0.3","±0.3","±0.1","±0.3","±0.2","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","56,602","","61,108","33,158","34,943","76,054","46,985","41,634","41,007","44,500","61,427","","30,719","63,024","69,189","42,072","","72,439","70,103","73,728","87,575","98,574","33,691","25,487","49,581","42,746","","63,829","75,648","91,185","88,342","80,624","77,997","","39,778","50,568","93,969","117,924","","33,281","29,293","26,285","56,674","39,345","34,285","63,427"
"        Margin of Error","","±213","","±233","±416","±3,959","±2,675","±14,710","±1,814","±1,307","±1,171","±234","","±448","±350","±410","±220","","±318","±570","±330","±383","±555","±354","±346","±770","±831","","±311","±693","±733","±1,177","±1,775","±2,981","","±358","±282","±459","±674","","±224","±271","±199","±826","±337","±387","±754"
"Oklahoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,480,061","","1,133,779","108,079","98,151","25,839","1,564","29,429","83,220","105,166","1,065,656","","77,956","489,986","532,122","379,997","","975,594","423,268","552,326","716,779","280,305","181,503","102,430","77,312","40,533","","475,773","205,799","166,973","81,111","30,539","15,399","","154,213","339,726","396,876","84,779","","504,467","262,035","226,706","35,329","242,432","191,430","51,002"
"        Margin of Error","","±2,803","","±3,129","±1,386","±1,264","±702","±239","±907","±1,560","±1,358","±2,945","","±1,608","±2,239","±1,959","±1,651","","±3,750","±2,659","±2,770","±4,014","±2,614","±2,122","±1,605","±1,533","±1,110","","±3,109","±2,393","±2,116","±1,652","±1,077","±786","","±2,017","±3,198","±3,093","±1,607","","±3,524","±2,613","±2,533","±968","±2,578","±2,389","±1,464"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,480,061","","76.6%","7.3%","6.6%","1.7%","0.1%","2.0%","5.6%","7.1%","72.0%","","5.3%","33.1%","36.0%","25.7%","","975,594","43.4%","56.6%","73.5%","28.7%","18.6%","10.5%","7.9%","4.2%","","48.8%","21.1%","17.1%","8.3%","3.1%","1.6%","","15.8%","34.8%","40.7%","8.7%","","504,467","51.9%","44.9%","7.0%","48.1%","37.9%","10.1%"
"        Margin of Error","","±2,803","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±3,750","±0.2","±0.2","±0.3","±0.2","±0.2","±0.2","±0.2","±0.1","","±0.2","±0.2","±0.2","±0.2","±0.1","±0.1","","±0.2","±0.3","±0.3","±0.2","","±3,524","±0.4","±0.4","±0.2","±0.4","±0.4","±0.3"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","52,919","","56,266","35,296","44,745","60,082","45,417","41,834","47,034","44,709","57,071","","30,768","58,612","62,344","41,379","","65,544","60,782","68,866","78,628","82,503","32,023","25,178","45,848","40,779","","60,827","66,355","76,142","71,957","71,261","67,749","","35,400","48,028","86,529","107,965","","30,968","27,005","24,843","48,661","36,330","31,694","56,766"
"        Margin of Error","","±225","","±335","±889","±918","±2,898","±11,862","±1,387","±822","±840","±349","","±773","±535","±508","±340","","±355","±543","±427","±463","±718","±421","±528","±955","±828","","±456","±910","±1,152","±1,488","±2,433","±2,390","","±500","±460","±517","±1,114","","±240","±279","±277","±1,137","±534","±376","±1,569"
"Oregon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,611,982","","1,419,568","27,230","16,365","60,011","4,443","32,224","52,141","138,221","1,325,531","","65,941","523,657","582,456","439,928","","1,016,766","412,390","604,376","783,341","288,417","161,763","87,885","71,662","36,088","","518,193","210,049","172,876","71,471","28,239","15,938","","169,823","320,686","420,381","105,876","","595,216","321,277","249,093","72,184","273,939","194,802","79,137"
"        Margin of Error","","±3,890","","±3,303","±850","±918","±1,149","±380","±1,290","±1,325","±1,731","±3,301","","±1,402","±2,924","±2,418","±2,257","","±4,784","±3,870","±3,801","±5,194","±4,057","±2,709","±2,247","±1,937","±1,584","","±4,258","±3,180","±2,706","±1,654","±1,104","±912","","±2,440","±3,373","±4,369","±1,844","","±3,729","±2,983","±2,724","±1,579","±2,900","±2,339","±1,979"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,611,982","","88.1%","1.7%","1.0%","3.7%","0.3%","2.0%","3.2%","8.6%","82.2%","","4.1%","32.5%","36.1%","27.3%","","1,016,766","40.6%","59.4%","77.0%","28.4%","15.9%","8.6%","7.0%","3.5%","","51.0%","20.7%","17.0%","7.0%","2.8%","1.6%","","16.7%","31.5%","41.3%","10.4%","","595,216","54.0%","41.8%","12.1%","46.0%","32.7%","13.3%"
"        Margin of Error","","±3,890","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.2","±0.1","","±4,784","±0.3","±0.3","±0.3","±0.4","±0.3","±0.2","±0.2","±0.2","","±0.3","±0.3","±0.2","±0.2","±0.1","±0.1","","±0.2","±0.3","±0.4","±0.2","","±3,729","±0.4","±0.4","±0.3","±0.4","±0.3","±0.3"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","62,818","","63,499","41,773","44,324","78,790","62,755","54,401","55,555","52,537","64,384","","33,130","70,601","74,782","47,159","","76,946","74,487","78,445","88,848","96,745","37,667","29,124","53,123","46,741","","69,354","80,343","94,050","85,906","80,204","82,567","","46,254","56,451","97,336","114,616","","38,669","35,083","29,691","62,101","43,252","35,009","67,168"
"        Margin of Error","","±304","","±301","±2,822","±4,268","±2,902","±3,285","±1,624","±2,032","±1,100","±319","","±1,586","±638","±646","±537","","±500","±890","±663","±586","±996","±761","±973","±1,047","±1,531","","±628","±1,245","±1,423","±1,936","±3,737","±4,154","","±701","±914","±727","±1,444","","±393","±549","±505","±1,179","±641","±790","±1,551"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","5,053,106","","4,240,490","513,862","8,718","138,698","1,248","80,776","69,314","265,875","4,086,664","","153,683","1,488,388","1,981,608","1,429,427","","3,236,352","1,274,435","1,961,917","2,408,734","857,475","594,216","307,405","233,402","109,555","","1,596,877","719,437","567,080","230,680","78,244","44,034","","501,881","994,418","1,349,394","390,659","","1,816,754","982,966","840,796","142,170","833,788","659,301","174,487"
"        Margin of Error","","±9,552","","±8,759","±2,697","±614","±1,460","±278","±2,183","±2,025","±2,285","±8,311","","±2,421","±5,516","±4,281","±5,128","","±9,511","±8,036","±5,657","±12,046","±8,632","±4,935","±4,002","±3,686","±2,562","","±6,436","±6,313","±5,510","±3,174","±2,003","±1,628","","±3,564","±5,811","±8,969","±3,154","","±5,670","±5,712","±5,485","±2,566","±4,951","±4,662","±2,635"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","5,053,106","","83.9%","10.2%","0.2%","2.7%","0.0%","1.6%","1.4%","5.3%","80.9%","","3.0%","29.5%","39.2%","28.3%","","3,236,352","39.4%","60.6%","74.4%","26.5%","18.4%","9.5%","7.2%","3.4%","","49.3%","22.2%","17.5%","7.1%","2.4%","1.4%","","15.5%","30.7%","41.7%","12.1%","","1,816,754","54.1%","46.3%","7.8%","45.9%","36.3%","9.6%"
